timestamp,nama_user,berat_badan,s1,s2,s3,s4,s5,s6,label_code,label_text
08:37:31.867,miring_kiri,74,3.46,9.44,3.07,-1.65,0,0,2,Duduk Miring Kiri
08:37:31.969,miring_kiri,74,3.37,9.41,3.09,-1.64,0,0,2,Duduk Miring Kiri
08:37:32.072,miring_kiri,74,3.36,9.36,3.09,-1.62,0,0,2,Duduk Miring Kiri
08:37:32.174,miring_kiri,74,3.37,9.34,3.13,-1.62,0,0,2,Duduk Miring Kiri
08:37:32.276,miring_kiri,74,3.33,9.38,3.13,-1.63,0,0,2,Duduk Miring Kiri
08:37:32.378,miring_kiri,74,3.38,9.38,3.11,-1.59,0,0,2,Duduk Miring Kiri
08:37:32.481,miring_kiri,74,3.41,9.34,3.16,-1.53,0,0,2,Duduk Miring Kiri
08:37:32.583,miring_kiri,74,3.31,9.25,3.20,-1.48,0,0,2,Duduk Miring Kiri
08:37:32.685,miring_kiri,74,3.26,9.19,3.19,-1.46,0,0,2,Duduk Miring Kiri
08:37:32.788,miring_kiri,74,3.26,9.17,3.18,-1.46,0,0,2,Duduk Miring Kiri
08:37:32.889,miring_kiri,74,3.18,9.24,3.20,-1.45,0,0,2,Duduk Miring Kiri
08:37:32.992,miring_kiri,74,2.99,9.37,3.20,-1.44,0,0,2,Duduk Miring Kiri
08:37:33.094,miring_kiri,74,2.46,9.67,3.17,-1.37,0,0,2,Duduk Miring Kiri
08:37:33.197,miring_kiri,74,2.25,10.16,2.99,-1.30,0,0,2,Duduk Miring Kiri
08:37:33.299,miring_kiri,74,2.27,10.80,2.49,-1.19,0,0,2,Duduk Miring Kiri
08:37:33.401,miring_kiri,74,2.56,11.61,1.84,-1.14,0,0,2,Duduk Miring Kiri
08:37:33.503,miring_kiri,74,3.25,12.42,1.21,-1.14,0,0,2,Duduk Miring Kiri
08:37:33.606,miring_kiri,74,4.39,13.14,0.59,-1.17,0,0,2,Duduk Miring Kiri
08:37:33.708,miring_kiri,74,5.57,13.87,0.10,-1.28,0,0,2,Duduk Miring Kiri
08:37:33.810,miring_kiri,74,6.23,14.54,-0.16,-1.41,0,0,2,Duduk Miring Kiri
08:37:33.912,miring_kiri,74,6.42,15.11,-0.24,-1.50,0,0,2,Duduk Miring Kiri
08:37:34.014,miring_kiri,74,6.42,15.71,-0.26,-1.57,0,0,2,Duduk Miring Kiri
08:37:34.117,miring_kiri,74,6.75,16.41,-0.41,-1.64,0,0,2,Duduk Miring Kiri
08:37:34.219,miring_kiri,74,7.51,16.95,-0.66,-1.68,0,0,2,Duduk Miring Kiri
08:37:34.321,miring_kiri,74,8.39,17.53,-0.87,-1.75,0,0,2,Duduk Miring Kiri
08:37:34.424,miring_kiri,74,8.91,18.16,-0.97,-1.83,0,0,2,Duduk Miring Kiri
08:37:34.526,miring_kiri,74,9.05,18.65,-0.98,-1.88,0,0,2,Duduk Miring Kiri
08:37:34.628,miring_kiri,74,9.05,18.86,-0.95,-1.92,0,0,2,Duduk Miring Kiri
08:37:34.730,miring_kiri,74,8.98,18.83,-0.92,-1.92,0,0,2,Duduk Miring Kiri
08:37:34.832,miring_kiri,74,8.82,18.69,-0.87,-1.92,0,0,2,Duduk Miring Kiri
08:37:34.935,miring_kiri,74,8.63,18.51,-0.80,-1.92,0,0,2,Duduk Miring Kiri
08:37:35.037,miring_kiri,74,8.53,18.28,-0.77,-1.91,0,0,2,Duduk Miring Kiri
08:37:35.139,miring_kiri,74,8.53,18.12,-0.78,-1.91,0,0,2,Duduk Miring Kiri
08:37:35.241,miring_kiri,74,8.53,18.09,-0.80,-1.91,0,0,2,Duduk Miring Kiri
08:37:35.344,miring_kiri,74,8.55,18.16,-0.82,-1.91,0,0,2,Duduk Miring Kiri
08:37:35.446,miring_kiri,74,8.61,18.24,-0.85,-1.91,0,0,2,Duduk Miring Kiri
08:37:35.548,miring_kiri,74,8.69,18.25,-0.87,-1.91,0,0,2,Duduk Miring Kiri
08:37:35.650,miring_kiri,74,8.73,18.20,-0.87,-1.91,0,0,2,Duduk Miring Kiri
08:37:35.753,miring_kiri,74,8.70,18.11,-0.85,-1.91,0,0,2,Duduk Miring Kiri
08:37:35.855,miring_kiri,74,8.63,18.05,-0.83,-1.91,0,0,2,Duduk Miring Kiri
08:37:35.957,miring_kiri,74,8.60,18.01,-0.83,-1.92,0,0,2,Duduk Miring Kiri
08:37:36.059,miring_kiri,74,8.62,18.00,-0.84,-1.92,0,0,2,Duduk Miring Kiri
08:37:36.162,miring_kiri,74,8.66,18.01,-0.85,-1.92,0,0,2,Duduk Miring Kiri
08:37:36.264,miring_kiri,74,8.69,18.00,-0.86,-1.92,0,0,2,Duduk Miring Kiri
08:37:36.366,miring_kiri,74,8.70,18.00,-0.85,-1.93,0,0,2,Duduk Miring Kiri
08:37:36.468,miring_kiri,74,8.63,17.96,-0.83,-1.93,0,0,2,Duduk Miring Kiri
08:37:36.570,miring_kiri,74,8.57,17.91,-0.82,-1.93,0,0,2,Duduk Miring Kiri
08:37:36.673,miring_kiri,74,8.56,17.86,-0.84,-1.93,0,0,2,Duduk Miring Kiri
08:37:36.775,miring_kiri,74,8.58,17.79,-0.84,-1.93,0,0,2,Duduk Miring Kiri
08:37:36.877,miring_kiri,74,8.57,17.69,-0.83,-1.92,0,0,2,Duduk Miring Kiri
08:37:36.979,miring_kiri,74,8.54,17.66,-0.82,-1.92,0,0,2,Duduk Miring Kiri
08:37:37.082,miring_kiri,74,8.51,17.66,-0.82,-1.91,0,0,2,Duduk Miring Kiri
08:37:37.184,miring_kiri,74,8.48,17.64,-0.79,-1.91,0,0,2,Duduk Miring Kiri
08:37:37.286,miring_kiri,74,8.51,17.63,-0.78,-1.91,0,0,2,Duduk Miring Kiri
08:37:37.388,miring_kiri,74,8.54,17.69,-0.79,-1.91,0,0,2,Duduk Miring Kiri
08:37:37.491,miring_kiri,74,8.60,17.80,-0.79,-1.92,0,0,2,Duduk Miring Kiri
08:37:37.593,miring_kiri,74,8.64,17.91,-0.79,-1.92,0,0,2,Duduk Miring Kiri
08:37:37.695,miring_kiri,74,8.66,17.93,-0.79,-1.93,0,0,2,Duduk Miring Kiri
08:37:37.797,miring_kiri,74,8.66,17.83,-0.75,-1.94,0,0,2,Duduk Miring Kiri
08:37:37.900,miring_kiri,74,8.59,17.67,-0.68,-1.94,0,0,2,Duduk Miring Kiri
08:37:38.002,miring_kiri,74,8.45,17.55,-0.65,-1.95,0,0,2,Duduk Miring Kiri
08:37:38.104,miring_kiri,74,8.45,17.58,-0.72,-1.96,0,0,2,Duduk Miring Kiri
08:37:38.207,miring_kiri,74,8.58,17.66,-0.75,-1.96,0,0,2,Duduk Miring Kiri
08:37:38.309,miring_kiri,74,8.62,17.60,-0.71,-1.98,0,0,2,Duduk Miring Kiri
08:37:38.411,miring_kiri,74,8.59,17.41,-0.69,-2.00,0,0,2,Duduk Miring Kiri
08:37:38.513,miring_kiri,74,8.59,17.22,-0.70,-2.03,0,0,2,Duduk Miring Kiri
08:37:38.615,miring_kiri,74,8.51,16.98,-0.66,-2.04,0,0,2,Duduk Miring Kiri
08:37:38.717,miring_kiri,74,8.33,16.55,-0.58,-2.06,0,0,2,Duduk Miring Kiri
08:37:38.820,miring_kiri,74,8.10,15.95,-0.51,-2.06,0,0,2,Duduk Miring Kiri
08:37:38.922,miring_kiri,74,7.98,15.45,-0.48,-2.06,0,0,2,Duduk Miring Kiri
08:37:39.024,miring_kiri,74,7.99,15.13,-0.47,-2.07,0,0,2,Duduk Miring Kiri
08:37:39.127,miring_kiri,74,8.08,14.78,-0.46,-2.06,0,0,2,Duduk Miring Kiri
08:37:39.229,miring_kiri,74,8.07,14.35,-0.41,-2.04,0,0,2,Duduk Miring Kiri
08:37:39.331,miring_kiri,74,7.90,13.91,-0.28,-2.02,0,0,2,Duduk Miring Kiri
08:37:39.433,miring_kiri,74,7.60,13.43,-0.10,-1.98,0,0,2,Duduk Miring Kiri
08:37:39.536,miring_kiri,74,7.32,13.03,0.08,-1.97,0,0,2,Duduk Miring Kiri
08:37:39.638,miring_kiri,74,7.17,12.78,0.21,-1.94,0,0,2,Duduk Miring Kiri
08:37:39.740,miring_kiri,74,6.77,12.19,0.35,-1.90,0,0,2,Duduk Miring Kiri
08:37:39.842,miring_kiri,74,6.44,12.10,0.42,-1.85,0,0,2,Duduk Miring Kiri
08:37:39.944,miring_kiri,74,6.30,11.94,0.43,-1.79,0,0,2,Duduk Miring Kiri
08:37:40.046,miring_kiri,74,6.22,11.84,0.42,-1.72,0,0,2,Duduk Miring Kiri
08:37:40.149,miring_kiri,74,6.31,12.29,0.28,-1.66,0,0,2,Duduk Miring Kiri
08:37:40.251,miring_kiri,74,6.41,13.18,0.08,-1.71,0,0,2,Duduk Miring Kiri
08:37:40.354,miring_kiri,74,6.59,14.25,-0.11,-1.77,0,0,2,Duduk Miring Kiri
08:37:40.456,miring_kiri,74,7.16,15.26,-0.39,-1.74,0,0,2,Duduk Miring Kiri
08:37:40.558,miring_kiri,74,8.01,16.43,-0.68,-1.70,0,0,2,Duduk Miring Kiri
08:37:40.660,miring_kiri,74,8.75,18.13,-0.83,-1.71,0,0,2,Duduk Miring Kiri
08:37:40.762,miring_kiri,74,9.48,19.70,-0.95,-1.79,0,0,2,Duduk Miring Kiri
08:37:40.865,miring_kiri,74,10.47,20.52,-1.20,-1.87,0,0,2,Duduk Miring Kiri
08:37:40.967,miring_kiri,74,11.19,20.71,-1.35,-1.91,0,0,2,Duduk Miring Kiri
08:37:41.069,miring_kiri,74,11.35,20.27,-1.29,-1.96,0,0,2,Duduk Miring Kiri
08:37:41.171,miring_kiri,74,10.91,19.36,-1.10,-2.02,0,0,2,Duduk Miring Kiri
08:37:41.274,miring_kiri,74,10.24,18.32,-0.93,-2.06,0,0,2,Duduk Miring Kiri
08:37:41.376,miring_kiri,74,9.66,17.30,-0.80,-2.08,0,0,2,Duduk Miring Kiri
08:37:41.478,miring_kiri,74,9.33,16.33,-0.71,-2.08,0,0,2,Duduk Miring Kiri
08:37:41.580,miring_kiri,74,9.21,15.36,-0.64,-2.08,0,0,2,Duduk Miring Kiri
08:37:41.682,miring_kiri,74,9.17,14.46,-0.56,-2.06,0,0,2,Duduk Miring Kiri
08:37:41.785,miring_kiri,74,9.13,13.85,-0.51,-2.03,0,0,2,Duduk Miring Kiri
08:37:41.887,miring_kiri,74,9.05,13.42,-0.48,-1.99,0,0,2,Duduk Miring Kiri
08:37:41.989,miring_kiri,74,8.91,13.09,-0.40,-1.96,0,0,2,Duduk Miring Kiri
08:37:42.091,miring_kiri,74,8.66,12.68,-0.27,-1.91,0,0,2,Duduk Miring Kiri
08:37:42.194,miring_kiri,74,8.33,12.14,-0.14,-1.82,0,0,2,Duduk Miring Kiri
08:37:42.296,miring_kiri,74,7.97,11.68,-0.01,-1.72,0,0,2,Duduk Miring Kiri
08:37:42.398,miring_kiri,74,7.66,11.42,0.10,-1.64,0,0,2,Duduk Miring Kiri
08:37:42.500,miring_kiri,74,7.53,11.28,0.14,-1.62,0,0,2,Duduk Miring Kiri
08:37:42.603,miring_kiri,74,7.51,11.15,0.15,-1.58,0,0,2,Duduk Miring Kiri
08:37:42.705,miring_kiri,74,7.43,11.06,0.25,-1.53,0,0,2,Duduk Miring Kiri
08:37:42.807,miring_kiri,74,7.27,10.94,0.35,-1.52,0,0,2,Duduk Miring Kiri
